Cust_ID,State,Latitude,Longitude,ZipCode
9300-RENDD,California,34.255203,-117.175654,92321
0761-AETCS,California,34.030915,-117.273201,92324
2153-MREFK,California,34.274846,-116.937581,92333
3106-ULWFW,California,34.049671,-117.468896,92337
0925-VYDLG,California,34.702766,-116.093376,92338
4349-GFQHK,California,34.103578,-117.04054,92359
7802-EFKNY,California,34.064073,-117.166158,92374
8035-BUYVG,California,34.186211,-117.07683,92382
9787-XVQIU,California,34.243088,-116.830015,92386
8945-MUQUF,California,35.824572,-116.274755,92389
8051-HJRLT,California,34.358321,-117.618263,92397
3023-GFLBR,California,34.084909,-117.258107,92408
0524-IAVZO,California,33.527605,-116.666551,92539
2737-YNGYW,California,33.739415,-116.968339,92543
5159-YFPKQ,California,33.88274,-117.224878,92551
4021-RQSNY,California,33.907361,-117.109972,92555
9061-TIHDA,California,33.581045,-117.14719,92563
8699-ASUFO,California,33.82769,-117.102244,92567
7927-AUXBZ,California,33.707483,-117.200006,92586
4695-WJZUE,California,33.703976,-117.824172,92606
7619-ODSGN,California,33.698728,-117.67768,92610
3988-RQIXO,California,33.600987,-117.862734,92625
2514-GINMM,California,33.477923,-117.705314,92629
5931-FLJJF,California,33.744439,-117.98588,92655
2659-VXMWZ,California,33.603282,-117.821841,92657
3207-OYBWH,California,33.601309,-117.902304,92661
4285-GYRQC,California,33.606336,-117.893042,92662
7216-EWTRS,California,33.62251,-117.927024,92663
8337-MSSXB,California,33.631119,-117.567346,92679
8182-BJDSI,California,33.766004,-117.786763,92705
2528-HFYZX,California,33.765893,-117.881533,92706
2482-CZGBB,California,33.818,-117.974404,92804
0866-QLSIR,California,33.764018,-117.931507,92843
7181-BQYBV,California,33.782955,-118.026456,92845
6204-IEUXJ,California,33.897253,-117.792202,92886
4529-CKBCL,California,34.360261,-119.306383,93001
2506-CLAKW,California,34.279221,-119.221437,93003
1583-IHQZE,California,34.227846,-119.079903,93010
0151-ONTOV,California,34.312945,-118.858169,93021
4140-MUHUG,California,34.404544,-119.302118,93022
0320-JDNQG,California,34.18454,-119.224666,93035
7180-PISOG,California,34.432843,-118.730106,93040
3571-RFHAR,California,34.402343,-119.094824,93060
9578-VRMNM,California,34.420998,-119.60137,93067
1587-FKLZB,California,34.419203,-119.710008,93101
6140-QNRQQ,California,34.438581,-119.685368,93103
4307-KTUMW,California,34.457541,-119.631072,93108
5440-FLBQG,California,34.437945,-119.77191,93110
7470-MCQTK,California,35.869626,-119.498771,93201
7488-MXJIV,California,36.315979,-119.710852,93202
2027-FECZV,California,35.523991,-118.400432,93205
2672-DZUOY,California,35.451402,-119.488413,93206
3870-MQAMG,California,36.057458,-118.591951,93208
4800-CZMPC,California,35.772244,-119.209689,93215
7377-DMMRI,California,36.301689,-119.018233,93221
8949-JTMAY,California,35.38381,-119.730885,93251
2774-LVQUS,California,34.737031,-119.460557,93252
3211-ILJTT,California,35.184837,-119.402525,93268
4612-THJBS,California,35.939068,-119.043666,93270
4094-NSEDU,California,36.047414,-119.344304,93272
5103-MHMHY,California,35.279984,-120.824288,93402
1846-XWOQN,California,35.842889,-121.004862,93426
0235-KGSLC,California,34.631362,-120.238218,93427
2884-GBPFB,California,35.369553,-120.763864,93442
3757-NJYBX,California,35.050345,-120.489599,93444
5136-KCKGI,California,35.536115,-120.739231,93465
3722-WPXTK,California,37.653947,-118.231443,93512
2929-ERCFZ,California,36.869584,-118.189241,93526
7548-SEPYI,California,36.041315,-118.188235,93527
8835-VSDSE,California,35.363339,-117.637641,93528
1623-NLDOT,California,34.727529,-118.153098,93534
9898-KZQDZ,California,37.890145,-119.184087,93541
5236-PERKL,California,34.445239,-117.894868,93553
7854-FOKSF,California,34.903052,-118.411251,93560
2519-FAKOD,California,35.073777,-118.652112,93561
8263-JQAIK,California,34.598221,-117.79593,93591
7089-IVVAZ,California,36.488056,-120.407691,93608
2205-YMZZJ,California,36.814539,-119.711868,93612
1254-IZEYF,California,36.497895,-119.285484,93615
9492-TOKRI,California,36.523619,-119.386868,93618
9221-OTIVJ,California,36.789213,-119.140338,93621
3325-FUYCG,California,36.397745,-120.119911,93624
5908-QMGOE,California,36.625792,-119.672483,93625
8481-YYXWG,California,36.807595,-118.901544,93628
2609-IAICY,California,37.244307,-119.470256,93643
1740-CSDJP,California,37.648647,-119.231447,93644
2636-OHFMN,California,36.600185,-119.175655,93647
1323-OOEPC,California,37.007238,-119.505661,93651
0397-GZBBC,California,36.959731,-120.653519,93665
7641-EUYET,California,36.635661,-120.288644,93668
9921-ZVRHG,California,36.456091,-119.486225,93673
4701-MLJPN,California,36.739385,-119.753649,93702
9206-GVPEQ,California,36.654614,-119.903674,93706
1596-BBVTG,California,36.833002,-119.82947,93711
8433-WXGNA,California,36.722898,-121.633648,93906
3707-GNWHM,California,36.414611,-121.6386,93924
8922-LIEGH,California,35.930782,-121.189757,93928
8245-UMPYT,California,35.989792,-121.055933,93932
5186-SAMNZ,California,36.689582,-121.758398,93933
5373-SFODM,California,36.125529,-120.864443,93954
5766-ZJYBB,California,37.684694,-122.40712,94005
8931-GJJIQ,California,37.57028,-122.365778,94010
4277-PVRAN,California,37.691561,-122.445202,94014
0022-TCJCI,California,37.680844,-122.48131,94015
0203-HHYIJ,California,37.454924,-122.203168,94027
0952-KMEEH,California,37.419725,-122.062947,94043
8178-EYZUO,California,37.789168,-122.395009,94105
5130-IEKQT,California,37.794487,-122.42227,94109
3230-WYKIR,California,37.750021,-122.415201,94110
0407-BDJKB,California,37.758085,-122.434801,94114
9600-UDOPK,California,37.770533,-122.445121,94117
4074-SJFFA,California,37.760412,-122.484966,94122
3269-ATYWD,California,37.800254,-122.436975,94123
4910-GMJOT,California,37.797526,-122.464531,94129
0354-WYROK,California,37.820894,-122.369725,94130
7576-OYWBN,California,37.556634,-122.317723,94402
5539-TMZLF,California,38.013825,-122.039144,94520
4323-SADQS,California,37.971421,-121.971504,94521
4446-BZKHU,California,37.95338,-122.076886,94523
5202-IVJNU,California,38.049292,-122.228415,94525
5976-JCJRH,California,37.815459,-121.977203,94526
0137-OCGAB,California,38.287136,-122.02711,94533
3351-NQLDI,California,38.265899,-121.939461,94535
7593-JNWRU,California,37.505768,-121.962472,94538
4588-YBNIB,California,37.516791,-121.899117,94539
3336-JORSO,California,37.656695,-122.048361,94542
5028-GZLDO,California,37.827946,-122.107185,94556
6861-XWTWQ,California,38.232389,-122.324944,94559
6877-TJMBR,California,37.873916,-122.20522,94563
6769-DCQLI,California,38.672708,-122.403219,94567
2433-KMEAS,California,37.713926,-121.928425,94568
2195-ZRVAX,California,38.027218,-122.23463,94572
3550-SAHFP,California,38.581354,-122.296283,94574
2011-TRQYE,California,38.554383,-122.474773,94576
4873-ILOLJ,California,37.587494,-121.862856,94586
2725-KXXWT,California,38.161321,-122.271588,94589
9565-DJPIB,California,38.104705,-122.247387,94590
8348-HFYIV,California,37.776523,-122.219268,94601
6849-WLEYG,California,37.83726,-122.287648,94608
4659-NZRUF,California,37.834341,-122.26437,94609
8429-XIBUM,California,37.84551,-122.235181,94618
2608-BHKFN,California,37.863843,-122.275684,94703
7341-LXCAF,California,37.858898,-122.240512,94705
9462-MJUAW,California,37.897743,-122.263124,94708
8128-YVJRG,California,37.878554,-122.26609,94709
4283-FUTGF,California,37.963995,-122.288296,94803
1569-TTNYJ,California,37.941456,-122.320968,94805
2397-BRLOM,California,37.972662,-122.491452,94901
4749-VFKVB,California,38.099323,-122.945723,94937
7598-UAASY,California,38.129308,-122.834815,94940
7938-OUHIO,California,37.901371,-122.572024,94941
8510-AWCXC,California,38.135897,-122.563683,94945
0431-APWVY,California,38.067204,-122.524004,94949
3426-NIYYL,California,37.848641,-122.515692,94965
8225-BTJAU,California,37.921137,-122.657562,94970
3387-VATUS,California,36.878364,-121.629781,95004
1143-NMNQJ,California,37.171727,-122.142961,95006
0415-MOSGF,California,37.222842,-121.988727,95030
1724-BQUHA,California,37.233034,-121.947427,95032
4826-XTSOH,California,36.863303,-121.781632,95039
2495-INZWQ,California,36.810568,-121.503022,95045
4139-SUGLD,California,37.393554,-121.965114,95054
6857-VWJDT,California,36.993451,-122.098858,95060
5624-BQSSA,California,37.031404,-121.981865,95065
2408-WITXK,California,37.34667,-121.910019,95110
5577-OTWWW,California,37.186141,-121.843554,95120
6100-QQHEB,California,37.304681,-121.809955,95121
2634-HCZGT,California,37.327069,-121.916819,95126
7503-QQRVF,California,37.375156,-121.795867,95127
2691-NZETQ,California,37.277592,-121.986477,95130
4404-HIBDJ,California,37.387027,-121.897775,95131
7295-JOMMD,California,37.28682,-121.723877,95135
5013-SBUIH,California,37.959706,-121.287669,95202
0709-TVGUR,California,38.002125,-121.324979,95207
6023-YEBUP,California,38.033219,-121.297433,95210
7209-JCUDS,California,38.049457,-121.21653,95212
3001-CBHLQ,California,38.071327,-120.632221,95222
6158-DWPZT,California,38.208336,-120.339938,95224
3763-GCZHZ,California,38.184914,-120.364085,95233
0772-GYEQQ,California,38.123544,-121.159078,95240
4831-EOBFE,California,38.264262,-120.515133,95246
4102-OQUPX,California,38.244806,-120.417301,95250
9170-GYZJC,California,38.055562,-120.456298,95251
3999-QGRJH,California,37.4695,-120.672724,95303
2454-RPBRZ,California,37.394411,-120.127262,95306
2002-MZHWP,California,37.422961,-120.765493,95315
2265-CYWIV,California,37.605926,-120.69955,95323
2004-OCQXK,California,37.40122,-120.514191,95348
5027-QPKTE,California,37.671806,-121.007575,95350
2672-HUYVI,California,37.343846,-121.039391,95360
7508-MYBOG,California,37.410236,-121.320337,95363
0148-DCDOS,California,37.329725,-120.306399,95365
9992-RRAMN,California,37.734971,-120.954271,95367
0310-MVLET,California,37.521708,-120.426843,95369
4550-VBOFE,California,37.990574,-120.261821,95372
5696-QURRL,California,37.669516,-120.626964,95386
7409-KIUTL,California,37.546007,-121.28257,95387
1732-VHUBQ,California,37.704267,-119.607001,95389
0495-RVCBF,California,38.460517,-122.790335,95401
7854-EDSSA,California,38.526941,-122.709096,95404
8869-TORSS,California,38.439696,-122.668817,95405
0679-IDSTG,California,39.710591,-123.682799,95417
2115-BFTIW,California,39.07116,-122.598542,95423
0611-DFXKO,California,39.239818,-123.565432,95427
7780-OTDSO,California,39.83307,-123.178765,95428
9747-DDZOS,California,38.348884,-122.51699,95431
0564-JJHGS,California,38.52576,-123.013347,95446
3348-CFRNX,California,38.618347,-122.908422,95448
1428-GTBJJ,California,38.505995,-123.187019,95450
8802-UNOJF,California,39.094102,-123.500853,95466
6313-GIDIT,California,38.911299,-123.609588,95468
2845-AFFTX,California,39.724433,-123.767578,95488
2249-YPRNG,California,38.696659,-123.436861,95497
7410-YTJIK,California,40.796621,-124.15428,95501
4626-GYCZP,California,40.737431,-124.108897,95503
5590-BYNII,California,40.825486,-124.049485,95524
3237-AJGEH,California,40.372532,-123.525626,95526
1591-NFNLQ,California,41.701223,-124.003393,95531
2815-CPTUL,California,41.867908,-123.794144,95543
0596-BQCEQ,California,40.557314,-124.081662,95547
1481-ZUWZA,California,41.572813,-124.035011,95548
2309-OSFEU,California,41.950683,-124.097094,95567
1891-FZYSA,California,39.955587,-123.681175,95587
7613-LLQFO,California,38.431407,-120.8421,95601
2640-PMGFL,California,38.592745,-121.540036,95605
3801-HMYNL,California,38.809804,-122.241383,95606
9685-WKZGT,California,38.626128,-121.328011,95608
6022-UGGSO,California,38.69508,-121.271616,95610
4484-CGXFK,California,38.63153,-120.842609,95623
6214-EDAKZ,California,38.734997,-121.463719,95626
6127-ISGTU,California,38.852544,-120.837669,95633
8740-XLHDR,California,38.921333,-120.897718,95635
1208-DNHLN,California,38.636102,-120.522149,95636
1761-AEZZR,California,38.830739,-122.196202,95637
3923-CSIHK,California,38.313447,-121.123886,95638
7120-RFMVS,California,38.154823,-121.601358,95641
7317-GGVPB,California,38.815515,-120.916997,95651
1322-AGOQM,California,38.549822,-121.266725,95655
3677-IYRBF,California,38.883224,-121.15918,95658
5692-FPTAH,California,38.788898,-121.608624,95659
1550-LOAHA,California,38.689174,-121.218435,95662
0268-QKIWO,California,38.803731,-121.043799,95664
0876-WDUUZ,California,38.400264,-120.641274,95665
0617-FHSGK,California,38.602723,-121.279913,95670
2858-MOFSQ,California,38.954144,-121.482536,95674
8118-LSUEL,California,38.759751,-121.288545,95678
7005-CCBKV,California,38.157794,-121.520223,95686
4250-FDVOU,California,38.71967,-121.862416,95695
5277-ZLOOR,California,38.983388,-120.988814,95703
2141-RRYGO,California,38.748316,-120.675512,95709
6376-GAHQE,California,39.197215,-120.83679,95714
5052-PNLOS,California,38.851842,-120.076204,95721
6979-ZNSFF,California,38.733908,-120.453416,95726
2386-LAHRK,California,39.00978,-120.978273,95736
6032-IGALN,California,38.749466,-121.184196,95746
4248-HCETZ,California,38.584505,-121.491956,95814
0516-WJVXC,California,38.556306,-121.495817,95818
9174-FKWZE,California,38.567594,-121.437507,95819
8809-RIHDD,California,38.549185,-121.328386,95827
4822-NGOCH,California,38.494832,-121.529447,95831
5307-DZCVC,California,38.685069,-121.543709,95835
8679-JOEVF,California,38.646096,-121.442433,95838
1432-FPAXX,California,39.125311,-121.392283,95903
4803-AXVYP,California,39.449794,-121.936372,95920
3884-HCSWG,California,39.432127,-121.099287,95922
5077-DXTCG,California,39.461768,-121.195825,95925
1142-WACZW,California,39.745712,-121.84333,95926
5649-ANRML,California,39.562239,-121.14836,95930
4892-VLANZ,California,39.273096,-122.050763,95932
2919-HBCJO,California,39.578792,-120.780786,95936
4236-XPXAV,California,38.931425,-121.946081,95937
3030-YZADT,California,39.099204,-121.137962,95949
7410-KTVFV,California,39.033058,-121.895718,95950
8393-DLHGA,California,39.435756,-121.552071,95968
7395-IGJOS,California,39.971228,-121.041166,95971
2834-SPCJV,California,39.225634,-121.156163,95975
7890-VYYWG,California,39.172777,-121.805845,95982
9907-SWKKF,California,40.022184,-121.062384,95984
0587-DMGBH,California,39.493991,-122.286363,95988
6397-JNZZG,California,41.171578,-120.913161,96006
3523-QRQLL,California,41.083464,-121.107929,96009
0895-DQHEW,California,40.946785,-121.719489,96013
8149-RSOUN,California,41.949216,-122.050062,96023
7250-EQKIY,California,41.5837,-122.935922,96032
4013-UBXWQ,California,40.547857,-123.187265,96041
5519-NPHVG,California,41.816595,-122.948287,96050
8849-GYOKR,California,40.408796,-121.579609,96063
3148-BLQJT,California,41.759864,-122.379175,96064
0461-CVKMU,California,40.689243,-122.037023,96069
8806-EAGWC,California,40.656287,-121.428965,96071
7779-LGOVN,California,39.884395,-122.587513,96074
9710-ZUSHQ,California,40.186772,-122.388361,96080
4183-WCSEP,California,40.759401,-122.939337,96093
5498-TXHLF,California,40.637105,-121.906949,96096
9722-UJOJR,California,39.783747,-120.661032,96103
3902-FOIGH,California,40.012675,-120.101857,96109
6772-KSATR,California,41.280341,-120.150381,96110
7112-OPOTK,California,41.932207,-120.135941,96112
4210-QFJMF,California,41.729079,-120.225025,96115
3318-OSATS,California,39.600599,-120.636358,96125
5828-AVIPD,California,39.559709,-120.345639,96126
1086-LXKFY,California,40.271535,-121.018087,96137
2636-ALXXZ,California,39.24124,-120.054765,96148
7774-OJSXI,California,38.911577,-120.106169,96150
7786-WBJYI,California,39.342498,-120.247127,96161
9885-CSMWE,California,34.027337,-118.28515,90007
5016-ETTFF,California,34.028331,-118.354338,90016
3866-MDTUB,California,34.052842,-118.264495,90017
8058-JMEQO,California,34.066367,-118.309868,90020
0697-ZMSWS,California,34.017697,-118.200577,90023
7657-DYEPJ,California,34.066303,-118.435479,90024
8276-MQBYC,California,34.099869,-118.326843,90028
7593-XFKDI,California,34.085807,-118.206617,90031
0337-CNPZE,California,34.050198,-118.210946,90033
1513-XNPPH,California,34.002642,-118.287596,90037
6015-VVHHE,California,34.110845,-118.259595,90039
6347-DCUIK,California,33.988543,-118.334081,90043
0897-FEGMU,California,34.072945,-118.37267,90048
7663-RGWBC,California,34.091829,-118.491244,90049
1120-BMWUB,California,33.987945,-118.370442,90056
9124-LHCJQ,California,34.061918,-118.277939,90057
2235-ZGKPT,California,34.003553,-118.308933,90062
3891-PUQOD,California,34.044271,-118.185237,90063
0689-NKYLF,California,34.002028,-118.430656,90066
3658-KIBGF,California,34.137411,-118.328915,90068
5519-YLDGW,California,34.052917,-118.255178,90071
4946-EDSEW,California,33.885811,-118.206459,90221
2516-VQRRV,California,33.993991,-118.39704,90230
7580-UGXNC,California,34.019323,-118.391902,90232
5178-LMXOP,California,33.876482,-118.284077,90248
8185-UPYBR,California,33.86532,-118.396336,90254
4585-HETAI,California,33.97803,-118.217141,90255
7526-BEZQB,California,33.88856,-118.351813,90260
4951-UKAAQ,California,33.975332,-118.355252,90302
2108-YKQTY,California,34.031529,-118.491156,90403
4918-QLLIW,California,34.005439,-118.477507,90405
7056-IMHCC,California,33.833699,-118.314387,90501
1625-JAIIY,California,33.807882,-118.347957,90505
2947-DOMLJ,California,33.874224,-117.993368,90621
4112-LUEIZ,California,33.850504,-118.039892,90623
4510-HIMLV,California,33.940619,-117.9513,90631
8749-JMNKX,California,34.015217,-118.109962,90640
2430-USGXP,California,33.933565,-118.062611,90670
5955-ERIHD,California,33.840524,-118.148403,90712
0917-EZOLA,California,33.847755,-118.112532,90713
5949-EBSQK,California,33.719221,-118.073596,90742
7274-RTAPZ,California,33.783047,-118.1486,90804
