CustomerID,Gender,SeniorCitizen,Partner,Dependents
5624-BQSSA,Female,No,No,No
2408-WITXK,Female,Yes,No,No
5577-OTWWW,Female,No,No,No
6100-QQHEB,Male,No,Yes,No
2634-HCZGT,Male,Yes,Yes,No
7503-QQRVF,Male,Yes,Yes,No
2691-NZETQ,Male,No,No,No
4404-HIBDJ,Female,No,No,No
7295-JOMMD,Female,No,No,No
5013-SBUIH,Female,No,No,No
0709-TVGUR,Female,Yes,No,No
6023-YEBUP,Male,No,No,No
7209-JCUDS,Male,No,No,No
3001-CBHLQ,Male,Yes,Yes,No
6158-DWPZT,Male,No,Yes,No
3763-GCZHZ,Male,No,Yes,No
0772-GYEQQ,Male,No,No,No
4831-EOBFE,Male,No,Yes,No
4102-OQUPX,Male,Yes,Yes,No
9170-GYZJC,Female,No,Yes,Yes
3999-QGRJH,Male,Yes,No,No
2454-RPBRZ,Female,Yes,Yes,No
2002-MZHWP,Female,No,No,No
2265-CYWIV,Female,Yes,Yes,No
2004-OCQXK,Female,No,No,No
5027-QPKTE,Male,No,Yes,No
2672-HUYVI,Female,No,No,No
7508-MYBOG,Male,No,Yes,No
0148-DCDOS,Male,No,No,No
9992-RRAMN,Male,No,Yes,No
0310-MVLET,Female,No,Yes,No
4550-VBOFE,Male,Yes,Yes,No
5696-QURRL,Male,No,No,No
7409-KIUTL,Female,Yes,No,No
1732-VHUBQ,Female,Yes,Yes,No
0495-RVCBF,Female,No,No,No
7854-EDSSA,Male,No,No,No
8869-TORSS,Female,No,No,No
0679-IDSTG,Female,Yes,Yes,No
2115-BFTIW,Male,No,No,No
0611-DFXKO,Male,No,Yes,No
7780-OTDSO,Male,No,Yes,No
9747-DDZOS,Female,No,No,No
0564-JJHGS,Male,No,No,No
3348-CFRNX,Female,No,Yes,No
1428-GTBJJ,Male,No,No,No
8802-UNOJF,Male,Yes,No,No
6313-GIDIT,Male,Yes,No,No
2845-AFFTX,Male,Yes,Yes,No
2249-YPRNG,Female,No,Yes,No
7410-YTJIK,Female,No,No,No
4626-GYCZP,Male,No,No,No
5590-BYNII,Male,No,No,No
3237-AJGEH,Female,No,Yes,Yes
1591-NFNLQ,Male,No,No,No
2815-CPTUL,Male,Yes,No,No
0596-BQCEQ,Female,No,Yes,No
1481-ZUWZA,Male,No,No,No
2309-OSFEU,Male,No,No,No
1891-FZYSA,Male,Yes,Yes,No
7613-LLQFO,Male,No,No,No
2640-PMGFL,Male,No,No,No
3801-HMYNL,Male,No,Yes,No
9685-WKZGT,Male,Yes,No,No
6022-UGGSO,Female,Yes,No,No
4484-CGXFK,Female,No,No,No
6214-EDAKZ,Female,No,Yes,Yes
6127-ISGTU,Female,No,Yes,No
8740-XLHDR,Male,No,No,No
1208-DNHLN,Male,No,Yes,No
1761-AEZZR,Male,No,No,No
3923-CSIHK,Female,Yes,Yes,No
7120-RFMVS,Male,No,No,No
7317-GGVPB,Male,No,Yes,No
1322-AGOQM,Male,No,No,No
3677-IYRBF,Female,Yes,No,No
5692-FPTAH,Female,No,No,No
1550-LOAHA,Female,No,Yes,No
0268-QKIWO,Female,No,No,No
0876-WDUUZ,Female,No,No,No
0617-FHSGK,Male,No,No,No
2858-MOFSQ,Female,No,No,No
8118-LSUEL,Male,Yes,No,No
7005-CCBKV,Male,No,No,No
4250-FDVOU,Female,No,No,No
5277-ZLOOR,Female,Yes,No,No
2141-RRYGO,Female,No,No,No
6376-GAHQE,Male,No,No,No
5052-PNLOS,Male,No,No,No
6979-ZNSFF,Female,No,No,No
2386-LAHRK,Male,No,No,No
6032-IGALN,Female,No,No,No
4248-HCETZ,Male,Yes,Yes,No
0516-WJVXC,Female,No,No,No
9174-FKWZE,Female,Yes,No,No
8809-RIHDD,Male,No,Yes,No
4822-NGOCH,Female,No,No,No
5307-DZCVC,Female,Yes,Yes,No
8679-JOEVF,Female,Yes,No,No
1432-FPAXX,Female,No,No,No
4803-AXVYP,Female,Yes,No,No
3884-HCSWG,Female,No,No,No
5077-DXTCG,Female,No,No,No
1142-WACZW,Male,No,No,No
5649-ANRML,Male,Yes,No,No
4892-VLANZ,Male,No,No,No
2919-HBCJO,Female,No,No,No
4236-XPXAV,Female,No,Yes,No
3030-YZADT,Male,No,No,No
7410-KTVFV,Male,No,Yes,No
8393-DLHGA,Male,No,No,No
7395-IGJOS,Male,Yes,Yes,No
2834-SPCJV,Male,No,Yes,No
7890-VYYWG,Male,Yes,Yes,No
9907-SWKKF,Female,Yes,No,No
0587-DMGBH,Female,No,No,No
6397-JNZZG,Female,Yes,Yes,No
3523-QRQLL,Female,No,Yes,No
0895-DQHEW,Male,No,Yes,No
8149-RSOUN,Female,No,No,No
7250-EQKIY,Female,No,Yes,Yes
4013-UBXWQ,Female,No,No,No
5519-NPHVG,Female,No,No,No
8849-GYOKR,Female,No,Yes,No
3148-BLQJT,Male,No,No,No
0461-CVKMU,Female,No,Yes,No
8806-EAGWC,Male,No,No,No
7779-LGOVN,Male,Yes,Yes,No
9710-ZUSHQ,Female,Yes,No,No
4183-WCSEP,Male,No,No,No
5498-TXHLF,Female,No,Yes,No
9722-UJOJR,Male,No,Yes,No
3902-FOIGH,Male,Yes,Yes,No
6772-KSATR,Male,No,No,No
7112-OPOTK,Male,No,No,No
4210-QFJMF,Female,No,No,No
3318-OSATS,Male,Yes,No,No
5828-AVIPD,Male,No,Yes,No
1086-LXKFY,Female,No,Yes,No
2636-ALXXZ,Female,Yes,No,No
7774-OJSXI,Male,No,No,No
7786-WBJYI,Female,No,No,No
9885-CSMWE,Female,Yes,No,No
5016-ETTFF,Male,No,No,No
3866-MDTUB,Female,No,No,No
8058-JMEQO,Female,Yes,No,No
0697-ZMSWS,Male,No,No,No
7657-DYEPJ,Male,Yes,No,No
8276-MQBYC,Male,Yes,No,No
7593-XFKDI,Male,No,No,No
0337-CNPZE,Female,No,No,No
1513-XNPPH,Female,No,No,No
6015-VVHHE,Female,Yes,No,No
6347-DCUIK,Male,No,No,No
0897-FEGMU,Female,No,Yes,No
7663-RGWBC,Male,No,No,No
1120-BMWUB,Female,No,No,No
9124-LHCJQ,Female,No,No,No
2235-ZGKPT,Female,No,Yes,Yes
3891-PUQOD,Female,No,No,Yes
0689-NKYLF,Male,No,No,No
3658-KIBGF,Female,No,No,No
5519-YLDGW,Female,No,Yes,No
4946-EDSEW,Female,No,Yes,Yes
2516-VQRRV,Female,Yes,No,No
7580-UGXNC,Female,Yes,No,No
5178-LMXOP,Male,Yes,Yes,No
8185-UPYBR,Male,No,Yes,No
4585-HETAI,Female,No,Yes,No
7526-BEZQB,Male,No,No,No
4951-UKAAQ,Female,No,No,No
2108-YKQTY,Female,No,No,No
4918-QLLIW,Male,No,No,No
7056-IMHCC,Male,Yes,Yes,No
1625-JAIIY,Female,No,Yes,No
2947-DOMLJ,Male,No,No,Yes
4112-LUEIZ,Male,No,No,No
4510-HIMLV,Male,No,No,No
8749-JMNKX,Male,Yes,Yes,No
2430-USGXP,Male,No,Yes,No
5955-ERIHD,Male,No,Yes,No
0917-EZOLA,Male,Yes,Yes,No
5949-EBSQK,Male,No,Yes,Yes
7274-RTAPZ,Male,No,No,No
0311-UNPFF,Female,No,No,No
3834-XUIFC,Male,No,No,No
8414-MYSHR,Male,Yes,No,No
7599-FKVXZ,Male,No,Yes,No
8229-TNIQA,Female,No,No,No
6221-AVQYL,Male,No,No,No
7743-EXURX,Male,No,Yes,Yes
5569-KGJHX,Female,No,Yes,No
4988-IQIGL,Male,Yes,No,No
7730-IUTDZ,Male,No,No,No
0426-TIRNE,Female,No,No,No
7587-RZNME,Male,No,No,No
0748-RDGGM,Male,No,Yes,No
4706-AXVKM,Female,Yes,No,No
5889-JTMUL,Female,Yes,Yes,No
9026-RNUJS,Male,Yes,No,No
3746-EUBYR,Male,No,Yes,No
2332-EFBJY,Male,No,No,No
9474-PHLYD,Female,No,No,No
2165-VOEGB,Female,No,No,No
2219-MVUSO,Male,No,No,No
8914-RBTSB,Male,No,Yes,No
0963-ZBDRN,Male,No,No,No
7594-RQHXR,Female,No,No,No
6331-EWIEB,Male,No,No,No
5998-VVEJY,Male,No,No,No
1624-NALOJ,Male,Yes,No,No
4317-VTEOA,Male,No,No,No
1670-SVOWZ,Female,No,Yes,No
7541-YLXCL,Male,No,No,No
0260-ZDLGK,Female,No,No,Yes
8722-NGNBH,Male,No,No,No
6210-KBBPI,Male,Yes,No,No
0133-BMFZO,Female,No,No,No
6128-CZOMY,Female,No,No,No
9540-JYROE,Male,No,No,No
2260-USTRB,Female,Yes,No,No
3656-TKRVZ,Female,No,No,No
8623-TMRBY,Male,Yes,Yes,No
1501-SGHBW,Male,No,No,No
3208-YPIOE,Male,No,No,No
2612-RANWT,Female,No,No,No
6900-PXRMS,Male,Yes,Yes,No
3346-BRMIS,Female,Yes,Yes,No
2933-FILNV,Female,No,Yes,Yes
9986-BONCE,Female,No,No,No
2722-JMONI,Female,Yes,Yes,No
4083-EUGRJ,Male,No,No,No
7579-OOPEC,Female,Yes,Yes,No
1771-OADNZ,Male,Yes,Yes,No
0612-RTZZA,Female,Yes,No,No
6410-LEFEN,Female,No,No,No
3194-ORPIK,Female,No,Yes,No
8816-VXNZD,Female,No,No,No
9378-FXTIZ,Female,No,Yes,No
1723-HKXJQ,Male,No,No,No
7825-GKXMW,Female,No,No,No
1240-KNSEZ,Male,No,No,No
0836-SEYLU,Male,No,Yes,No
4433-JCGCG,Male,Yes,Yes,No
3716-BDVDB,Male,No,No,No
5899-MQZZL,Female,No,No,No
6849-OYAMU,Male,No,Yes,No
9488-HGMJH,Female,Yes,No,No
6038-GCYEC,Female,No,No,No
1150-WFARN,Female,No,Yes,No
3144-AUDBS,Female,No,Yes,No
5616-PRTNT,Male,No,No,Yes
4818-QIUFN,Female,Yes,No,No
6961-VCPMC,Male,Yes,Yes,No
6688-UZPWD,Female,No,Yes,No
2839-RFSQE,Female,No,No,No
0968-GSIKN,Female,No,No,No
1965-DDBWU,Male,No,No,No
9057-SIHCH,Female,No,No,No
6771-XWBDM,Female,No,Yes,No
8601-QACRS,Female,No,No,No
2391-SOORI,Male,No,No,Yes
2645-QTLMB,Male,No,No,No
4806-HIPDW,Female,No,Yes,No
4424-TKOPW,Male,Yes,No,No
8443-ZRDBZ,Male,No,No,No
9136-ALYBR,Male,No,No,No
7479-NITWS,Male,No,No,No
2959-MJHIC,Male,No,Yes,No
4201-JMNGR,Female,Yes,No,No
5960-WPXQM,Male,No,No,No
0684-AOSIH,Male,No,Yes,No
8260-NGFNY,Female,No,No,No
1866-RZZQS,Male,Yes,No,No
8631-NBHFZ,Male,Yes,Yes,No
4958-XCBDQ,Male,Yes,No,No
8337-UPOAQ,Male,Yes,Yes,No
1725-IQNIY,Male,No,Yes,No
6598-RFFVI,Male,No,No,No
6712-OAWRH,Female,Yes,No,No
8614-VGMMV,Female,No,No,No
2930-UOTMB,Female,No,No,No
5914-DVBWJ,Female,Yes,No,No
2533-QVMSK,Male,No,Yes,No
8644-XLFBW,Male,Yes,No,No
8625-AZYZY,Male,No,Yes,No
9306-CPCBC,Female,No,No,No
1833-VGRUM,Female,Yes,No,No
8374-XGEJJ,Male,Yes,Yes,No
2656-TABEH,Male,No,Yes,No
6946-LMSQS,Male,Yes,Yes,No
2325-ZUSFD,Female,No,Yes,No
3932-CMDTD,Female,No,No,No
4039-HEUNW,Male,Yes,Yes,No
0812-WUPTB,Male,Yes,Yes,No
3594-UVONA,Female,No,No,No
0004-TLHLJ,Male,No,No,No
5089-IFSDP,Female,No,Yes,No
4817-VYYWS,Female,No,No,No
1396-QWFBJ,Female,No,Yes,No
5299-SJCZT,Male,No,No,No
2403-BCASL,Male,Yes,Yes,No
2898-LSJGD,Female,No,Yes,No
7359-PTSXY,Male,No,No,No
4503-BDXBD,Male,No,No,No
6086-ESGRL,Female,No,No,No
3886-CERTZ,Female,No,Yes,No
5759-RCVCB,Female,No,No,No
6372-RFVNS,Female,No,Yes,No
8938-UMKPI,Female,No,No,No
0991-BRRFB,Male,No,No,No
3871-IKPYH,Male,Yes,No,No
6319-IEJWJ,Male,No,Yes,No
9025-AOMKI,Female,No,No,No
5275-SQEIZ,Male,No,No,No
7716-YTYHG,Female,No,Yes,No
4390-KYULV,Male,No,Yes,No
1304-NECVQ,Female,Yes,No,No
8945-GRKHX,Female,No,No,No
6959-UWKHF,Male,No,No,No
3815-SLMEF,Female,No,No,No
5154-VEKBL,Female,No,No,No
5655-JSMZM,Male,Yes,No,No
4505-EXZHB,Female,Yes,No,No
4587-VVTOX,Female,No,Yes,No
4652-NNHNY,Male,No,Yes,No
8972-HJWNV,Female,Yes,Yes,No
8515-OCTJS,Female,No,No,No
2860-RANUS,Female,Yes,No,No
5261-QSHQM,Female,No,No,No
8868-WOZGU,Male,No,No,No
1334-FJSVR,Male,No,No,No
7625-XCQRH,Female,No,No,No
1731-TVIUK,Female,No,No,No
0406-BPDVR,Female,Yes,Yes,No
0618-XWMSS,Male,No,No,No
5276-KQWHG,Female,Yes,No,No
2565-JSLRY,Male,No,No,No
6689-KXGBO,Female,No,No,No
6615-NGGZJ,Male,No,No,No
4255-DDUOU,Female,No,Yes,Yes
2984-MIIZL,Male,No,No,No
5590-YRFJT,Female,No,Yes,No
3677-TNKIO,Female,No,No,No
9667-EQRXU,Female,Yes,No,No
3329-WDIOK,Female,No,No,No
2873-ZLIWT,Female,No,Yes,No
3415-TAILE,Female,No,Yes,Yes
1915-IOFGU,Female,No,No,No
3045-XETSH,Female,No,No,No
7239-HZZCX,Male,No,No,No
7683-CBDKJ,Male,No,Yes,Yes
0946-CLJTI,Male,Yes,Yes,No
0628-CNQRM,Male,No,Yes,No
7665-TOALD,Female,No,No,No
0112-QWPNC,Male,No,Yes,No
0324-BRPCJ,Female,Yes,Yes,No
2777-PHDEI,Female,No,No,No
1196-AMORA,Male,No,No,No
4282-YMKNA,Female,No,No,No
5356-RHIPP,Male,No,No,No
9189-JWSHV,Female,Yes,Yes,No
0746-JTRFU,Male,No,No,No
0576-WNXXC,Male,Yes,Yes,No
4628-CTTLA,Male,No,No,No
2876-VBBBL,Female,No,No,No
6834-NXDCA,Female,No,No,No
5597-GLBUC,Female,No,No,No
2748-MYRVK,Female,No,No,No
4822-YCXMX,Male,No,No,No
9821-POOTN,Male,No,Yes,No
6559-ILWKJ,Male,No,Yes,No
4229-CZMLL,Male,No,No,No
3663-MITLP,Female,No,No,No
9025-ZRPVR,Male,No,No,No
3285-UCQVC,Female,No,No,No
5482-PLVPE,Female,Yes,No,No
4902-OHLSK,Female,Yes,No,No
0495-ZBNGW,Male,Yes,Yes,No
2357-COQEK,Female,Yes,No,No
3737-GCSPV,Female,No,Yes,No
4088-YLDSU,Male,No,Yes,No
2034-CGRHZ,Male,Yes,No,No
5797-APWZC,Female,No,No,No
3683-QKIUE,Female,No,No,No
4228-ZGYUW,Male,No,No,No
3519-ZKXGG,Female,No,Yes,No
6416-TVAIH,Male,No,Yes,No
5108-ADXWO,Male,No,No,No
3066-RRJIO,Female,No,No,No
6715-OFDBP,Male,No,No,No
1567-DSCIC,Male,No,No,No
2150-UWTFY,Female,No,Yes,Yes
2683-BPJSO,Male,No,Yes,No
2157-MXBJS,Male,No,Yes,No
9360-AHGNL,Female,Yes,Yes,No
1087-UDSIH,Female,No,No,No
5485-WUYWF,Male,Yes,No,No
2632-UCGVD,Male,Yes,Yes,No
5445-PZWGX,Male,No,No,No
9170-CCKOU,Male,No,Yes,No
1043-YCUTE,Male,No,Yes,No
3814-MLAXC,Female,No,No,No
1226-UDFZR,Female,No,No,No
6425-YQLLO,Female,Yes,Yes,No
5442-UTCVD,Male,No,No,No
7734-DBOAI,Female,No,Yes,Yes
2091-RFFBA,Female,Yes,No,No
2114-MGINA,Female,No,No,No
4489-SNOJF,Female,No,Yes,Yes
6899-PPEEA,Female,Yes,No,No
2187-LZGPL,Female,No,No,No
4597-NUCQV,Male,Yes,No,No
9019-QVLZD,Female,No,No,No
3707-LRWZD,Female,No,No,No
1455-ESIQH,Male,No,No,No
2979-SXESE,Female,No,Yes,No
4013-TLDHQ,Male,No,No,No
3754-DXMRT,Male,Yes,No,No
7130-VTEWQ,Female,Yes,No,No
6121-VZNQB,Female,No,No,No
7903-CMPEY,Male,Yes,Yes,No
6996-KNSML,Female,No,No,No
1704-NRWYE,Female,Yes,No,No
2592-SEIFQ,Male,No,No,No
7481-ATQQS,Female,Yes,No,No
8642-GVWRF,Female,No,Yes,No
3400-ESFUW,Male,No,Yes,No
2057-ZBLPD,Female,No,Yes,No
5502-RLUYV,Female,No,Yes,No
0023-HGHWL,Male,Yes,No,No
9039-RBEEE,Male,No,No,No
8417-FMLZI,Male,No,Yes,No
1792-UXAFY,Female,Yes,No,No
0515-YPMCW,Male,No,No,No
0378-XSZPU,Male,No,Yes,No
4729-XKASR,Male,No,No,Yes
5449-FIBXJ,Male,No,Yes,No
9837-BMCLM,Male,No,No,No
0137-UDEUO,Female,No,No,No
6161-UUUTA,Male,Yes,No,No
6543-XRMYR,Female,Yes,No,No
4925-LMHOK,Male,No,No,No
1455-UGQVH,Male,No,Yes,No
8280-MQRQN,Female,No,No,No
2037-SGXHH,Male,No,Yes,No
3178-FESZO,Female,No,No,No
6087-MVHJH,Female,No,No,No
4603-JANFB,Male,No,No,No
3018-TFTSU,Male,No,No,No
4806-KEXQR,Male,No,No,No
7083-YNSKY,Female,No,No,No
2479-BRAMR,Male,Yes,Yes,No
7434-SHXLS,Female,No,No,No
7908-QCBCA,Female,No,Yes,No
6711-FLDFB,Female,No,No,No
3714-JTVOV,Female,Yes,Yes,No
4702-IOQDC,Female,No,No,No
6178-KFNHS,Female,No,No,No
1264-BYWMS,Male,No,No,No
9658-WYUFB,Female,No,No,No
2013-SGDXK,Female,No,No,No
8580-QVLOC,Female,Yes,Yes,No
2012-NWRPA,Female,Yes,Yes,No
8808-ELEHO,Male,Yes,No,No
3506-LCJDC,Male,No,Yes,Yes
3934-HXCFZ,Male,No,Yes,No
7666-WKRON,Female,No,No,No
4910-AQFFX,Male,No,Yes,No
2154-KVJFF,Female,No,No,No
9647-ERGBE,Female,No,Yes,No
3428-XZMAZ,Male,No,No,No
0378-TOVMS,Female,No,No,No
4355-HBJHH,Male,No,Yes,No
9058-CBREO,Female,Yes,No,No
0318-QUUOB,Male,No,Yes,No
5520-FVEWJ,Female,No,Yes,No
5572-ZDXHY,Female,No,No,No
3750-CKVKH,Male,No,No,No
8063-GBATB,Female,Yes,No,No
4547-KQRTM,Female,No,No,No
4877-EVATK,Male,No,No,No
7639-SUPCW,Female,No,No,No
1069-XAIEM,Female,Yes,No,No
4658-HCOHW,Female,No,Yes,No
3440-JPSCL,Female,No,No,No
2889-FPWRM,Male,No,Yes,No
6987-XQSJT,Female,Yes,No,No
4290-BSXUX,Male,No,Yes,No
0325-XBFAC,Male,No,No,No
2462-XIIJB,Male,No,No,No
4760-XOHVN,Female,No,Yes,Yes
7817-BOQPW,Female,No,No,No
1853-UDXBW,Male,No,Yes,No
5458-CQJTA,Male,No,Yes,No
5219-YIPTK,Female,No,Yes,No
3540-RZJYU,Female,No,No,No
2091-MJTFX,Female,No,Yes,Yes
0883-EIBTI,Female,No,No,No
0722-TROQR,Female,Yes,No,No
7571-YXDAD,Female,No,No,No
3393-FMZPV,Female,No,No,No
6402-ZFPPI,Female,Yes,No,No
7486-KSRVI,Male,No,No,No
8443-WVPSS,Male,No,Yes,No
3006-XIMLN,Female,No,No,No
9965-YOKZB,Male,Yes,No,No
0504-HHAPI,Female,Yes,No,No
6305-YLBMM,Male,No,No,No
3647-GMGDH,Male,No,Yes,No
3791-LGQCY,Female,Yes,Yes,No
8166-ZZTFS,Female,Yes,Yes,No
2956-GGUCQ,Male,Yes,Yes,No
6595-COKXZ,Female,No,No,No
0362-ZBZWJ,Male,No,No,No
4211-MMAZN,Male,No,No,No
4274-OWWYO,Male,No,No,No
1541-ETJZO,Male,No,No,No
4106-HADHQ,Male,No,Yes,No
2369-UAPKZ,Male,No,No,No
2778-OCLGR,Male,Yes,Yes,No
0637-KVDLV,Male,No,No,No
6633-MPWBS,Male,No,No,No
8785-EPNCG,Male,No,No,No
5729-KLZAR,Female,No,Yes,No
1582-RAFML,Male,No,No,No
8740-CRYFY,Male,No,No,No
2962-XPMCQ,Male,No,No,No
1678-FYZOW,Female,No,No,No
8627-EHGIP,Male,No,No,No
5480-TBGPH,Female,No,Yes,No
8854-CCVSQ,Male,No,No,No
0511-JTEOY,Female,No,No,No
7067-KSAZT,Female,Yes,Yes,No
6532-YLWSI,Female,No,Yes,No
9300-AGZNL,Male,Yes,No,No
1112-CUNAO,Female,Yes,No,No
5175-AOBHI,Female,No,No,No
5174-RNGBH,Female,No,No,No
7270-BDIOA,Female,No,No,No
9565-JSNFM,Male,No,No,No
0607-DAAHE,Male,No,No,No
9732-KPKBW,Male,No,No,No
3389-YGYAI,Female,Yes,No,No
9560-ARGQJ,Female,No,No,No
5134-IKDAY,Female,No,Yes,No
3070-DVEYC,Male,Yes,No,No
5707-ORNDZ,Male,Yes,No,No
8696-JKZNU,Female,Yes,No,No
5380-AFSSK,Female,No,No,No
2055-PDADH,Female,Yes,No,No
8714-EUHJO,Female,No,Yes,No
3721-CNEYS,Female,No,No,No
2568-OIADY,Female,No,Yes,No
1193-RTSLK,Female,No,No,No
2302-ANTDP,Female,Yes,Yes,No
5923-GXUOC,Male,No,No,No
5233-GEEAX,Male,Yes,No,No
4432-ADRLB,Male,No,No,No
8993-PHFWD,Female,No,No,No
1565-RHDJD,Female,No,No,No
7137-RYLPP,Male,Yes,Yes,No
3765-JXVKY,Female,No,No,No
7330-WZLNC,Female,No,No,No
3957-LXOLK,Female,Yes,No,No
6635-MYYYZ,Female,No,No,No
5281-BUZGT,Male,Yes,No,No
5378-IKEEG,Female,No,No,No
2718-GAXQD,Female,Yes,Yes,Yes
6413-XKKPU,Male,No,Yes,No
1449-XQEMT,Male,No,No,No
2626-URJFX,Male,No,Yes,Yes
2612-RRIDN,Male,No,No,No
4735-ASGMA,Male,No,No,No
3669-LVWZB,Male,No,No,No
6892-EZDTG,Female,No,Yes,No
9725-SCPZG,Male,No,No,No
5884-GCYMI,Male,No,No,No
3217-FZDMN,Female,Yes,No,No
7853-GVUDZ,Female,No,Yes,Yes
7480-QNVZJ,Male,Yes,No,No
3943-KDREE,Female,No,No,No
9239-ZBZZV,Female,No,No,No
4398-HSCJH,Female,No,No,No
4430-UZIPO,Male,No,No,No
4855-SNKMY,Female,No,No,No
8008-HAWED,Male,No,No,No
7124-UGSUR,Female,Yes,Yes,No
1862-SKORY,Female,Yes,Yes,No
1502-XFCVR,Female,No,No,No
9692-TUSXH,Female,No,No,No
7912-SYRQT,Female,No,No,No
4816-JBHOV,Male,Yes,No,No
8292-TYSPY,Male,No,No,No
1867-BDVFH,Male,No,Yes,No
2359-QWQUL,Female,No,Yes,No
9103-TCIHJ,Female,No,No,No
4140-WJAWW,Female,No,No,No
6653-CBBOM,Female,No,No,No
3247-ZVOUO,Male,Yes,Yes,No
6101-IMRMM,Male,No,No,No
1268-ASBGA,Female,Yes,Yes,No
8943-URTMR,Female,No,No,No
4713-LZDRV,Female,Yes,No,No
4325-NFSKC,Male,Yes,No,No
2955-PSXOE,Female,No,No,No
7762-URZQH,Male,No,Yes,No
6907-NZZIJ,Female,No,No,No
2911-UREFD,Female,No,Yes,No
3744-ZRRDZ,Male,No,No,No
5673-TIYIB,Male,No,No,No
1602-IJQQE,Female,No,No,No
4628-WQCQQ,Male,No,No,No
1644-IRKSF,Female,No,Yes,No
3705-PSNGL,Male,No,No,No
6502-HCJTI,Male,Yes,Yes,No
2606-RMDHZ,Male,No,No,No
8258-GSTJK,Male,Yes,No,No
6861-OKBCE,Female,No,No,Yes
9940-RHLFB,Female,No,No,No
2995-UPRYS,Female,Yes,Yes,No
6686-YPGHK,Male,Yes,No,No
1383-EZRWL,Female,No,No,No
4759-TRPLW,Male,No,No,No
8563-IIOXK,Male,No,Yes,No
8020-BWHYL,Female,Yes,No,No
2982-VPSGI,Female,No,Yes,No
8199-ZLLSA,Male,No,No,No
4625-EWPTF,Male,No,No,No
5980-NOPLP,Female,No,Yes,No
6892-XPFPU,Male,Yes,Yes,No
8010-EZLOU,Male,Yes,No,No
9874-QLCLH,Female,No,Yes,No
8062-YBDOE,Male,Yes,No,No
6000-APYLU,Male,No,No,No
0947-IDHRQ,Female,No,No,No
3672-YITQD,Male,Yes,Yes,No
9048-JVYVF,Male,No,No,No
8988-ECPJR,Female,Yes,Yes,No
3776-EKTKM,Female,Yes,No,No
1902-XBTFB,Male,No,No,No
0643-OKLRP,Female,Yes,Yes,No
9381-NDKME,Female,Yes,Yes,No
2794-XIMMO,Male,No,Yes,No
8382-SHQEH,Female,No,Yes,No
2983-ZANRP,Female,No,Yes,No
7845-URHJN,Female,No,Yes,No
3034-ZBEQN,Female,No,Yes,No
8327-LZKAS,Female,Yes,Yes,No
1075-BGWOH,Male,Yes,Yes,No
0302-JOIVN,Female,No,Yes,No
5366-IJEQJ,Male,No,No,No
1981-INRFU,Female,No,No,No
4971-PUYQO,Female,No,No,No
8485-GJCDN,Female,Yes,No,No
1527-SXDPN,Male,No,Yes,No
6029-WTIPC,Male,Yes,No,No
8634-CILSZ,Male,No,No,No
6682-QJDGB,Male,No,No,Yes
8780-IXSTS,Female,No,No,No
9530-EHPOH,Male,No,No,No
0345-HKJVM,Female,No,No,No
3049-SOLAY,Female,No,Yes,No
3317-HRTNN,Female,Yes,No,No
3235-ETOOB,Male,No,Yes,No
8058-INTPH,Female,No,No,No
5569-OUICF,Female,Yes,Yes,No
8821-XNHVZ,Female,No,Yes,No
2082-OJVTK,Male,No,Yes,No
5940-NFXKV,Male,No,Yes,No
8053-WWDRO,Female,No,Yes,No
9564-KCLHR,Male,No,No,No
2082-CEFLT,Male,No,No,No
1213-NGCUN,Female,No,No,No
5688-KZTSN,Male,No,Yes,Yes
2894-QOJRX,Female,No,Yes,No
5747-PMBSQ,Male,Yes,Yes,No
3143-JQEGI,Female,No,Yes,No
6386-SZZKH,Female,No,Yes,No
2982-IHMFT,Female,Yes,No,No
3521-SYVOR,Female,No,No,No
9526-JAWYF,Male,No,No,No
5649-VUKMC,Female,No,No,No
5143-EGQFK,Female,Yes,No,No
4919-IKATY,Male,No,Yes,No
9050-QLROH,Male,No,No,No
6168-WFVVF,Female,Yes,No,No
0877-SDMBN,Female,No,No,No
8065-YKXKD,Female,No,No,No
9637-EIHEQ,Female,No,No,No
9689-PTNPG,Male,No,No,No
9465-RWMXL,Male,No,Yes,No
2362-IBOOY,Male,No,No,No
0843-WTBXE,Male,No,No,No
5515-IDEJJ,Male,No,Yes,Yes
7450-NWRTR,Male,Yes,No,No
5376-DEQCP,Female,No,No,No
9095-HFAFX,Female,No,No,No
2379-ENZGV,Male,No,No,No
6005-OBZPH,Female,Yes,No,No
7932-WPTDS,Female,Yes,Yes,No
2722-VOJQL,Male,No,No,No
5228-EXCET,Male,No,No,No
7394-FKDNK,Female,No,Yes,No
6331-LWDTQ,Male,No,No,No
1597-FZREH,Female,No,No,No
7000-WCEVQ,Female,Yes,No,No
0727-IWKVK,Male,No,Yes,No
5959-BELXA,Male,Yes,No,No
3512-IZIKN,Female,No,Yes,No
6141-OOXUQ,Male,No,No,No
7503-ZGUZJ,Male,No,No,No
2506-TNFCO,Female,Yes,Yes,No
8718-PTMEZ,Female,No,No,No
2207-OBZNX,Male,No,No,No
6142-VSJQO,Female,No,Yes,Yes
6437-UKHMV,Female,No,No,No
1114-CENIM,Male,No,No,Yes
6060-DRTNL,Female,Yes,No,No
8473-VUVJN,Male,Yes,No,No
6289-CPNLD,Male,No,Yes,No
